************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 125
TimeSeriesData:
-2.4387	0.2796	1.1135
-3.2039	0.9057	2.0178
-2.5083	0.4883	1.8787
-2.23	0.7665	1.4613
-0.2822	-0.0683	0.6265
0.0657	-0.1378	0.7657
-0.4909	0.0709	0.557
-2.2996	0.4187	0.6265
-2.5778	0.8361	0.8352
-1.8126	-0.6248	0.0004
-1.4648	-0.277	0.2787
-1.3952	-0.6248	0.2787
-0.5604	-0.6943	0.8352
-0.4909	-0.3465	1.2526
-0.63	-0.3465	2.157
-1.6039	0.0013	1.3222
-2.3691	0.2796	0.557
-1.0474	0.0013	0.557
-0.63	0.5578	0.9743
-0.7691	0.4187	0.6961
-1.6039	-0.0683	-0.6952
-2.3691	-0.1378	-1.5996
-1.743	-0.6248	-0.9735
0.2743	-0.6943	0.1396
-1.2561	1.4622	0.7657
-0.7691	0.697	0.4874
0.4135	0.3491	0.6265
-1.8126	0.1404	-0.417
-0.8387	-0.6248	-0.4865
-1.4648	-0.0683	-0.2778
-0.4213	-0.4161	0.1396
-0.6996	-0.7639	0.4874
-0.8387	0.3491	0.9743
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 124
TimeSeriesData:
-0.9778	0.4883	0.3483
-1.8126	-1.1117	-0.417
-0.2126	0.21	0.2787
0.1352	-5.703	-2.3648
-30.474	2.923	10.087
-25.465	13.08	7.3048
14.813	19.132	-18.643
-21.708	10.506	-1.53
-64.421	60.175	20.731
-30.96	71.653	47.931
27.892	-2.99	40.905
11.057	53.984	62.54
-47.239	75.619	91.896
-89.743	32.906	106.57
-59.204	0.2796	136.7
-37.569	1.1839	156.8
-41.465	3.8274	160.35
-37.36	-20.868	159.65
-39.239	-36.868	159.1
-50.369	-26.712	167.79
-52.108	-4.1726	149.84
-39.1	-11.199	140.59
-33.047	-33.181	128.97
-39.03	-28.66	117.22
-31.517	-23.929	105.53
-24.7	-18.016	94.957
-25.465	-18.781	82.018
-21.569	-20.729	72.696
-15.865	-17.668	65.74
-12.386	-14.468	56
-8.2822	-15.442	41.183
0.0657	-21.634	31.583
1.0396	-14.468	31.514
-1.117	-4.7291	29.566
-1.6039	-3.0596	24.696
-1.5343	0.0013	21.218
-1.2561	5.9143	19.548
-5.0822	12.523	17.531
-5.9865	18.019	14.122
-3.9691	13.566	7.4439
-2.5083	3.6187	-1.4604
-3.5517	2.5057	-4.5213
-3.7604	1.0448	-3.3387
0.4135	-1.0422	-1.1822
3.4048	0.6274	0.3483
0.6917	1.81	1.3222
1.5265	0.697	1.0439
0.7613	-1.2509	-0.6952
0.6917	0.9057	-0.2083
0.3439	2.7143	0.2091
-0.4213	0.4187	-1.8778
0.483	-1.1813	-2.017
1.2483	0.9057	0.4874
0.5526	2.0187	1.9483
-0.9083	0.8361	-0.1387
0.8309	-2.99	-1.6691
0.2048	-0.4857	0.3483
-0.0735	1.3926	1.9483
-0.4213	1.0448	1.4613
-0.143	-1.877	0.0004
-0.5604	-1.3204	1.0439
-0.0735	-0.0683	2.5743
-0.5604	-0.1378	1.4613
-1.3257	-0.8335	-0.6257
-0.2822	-0.903	-0.417
-0.0735	-0.2074	0.0004
-0.3517	-0.6248	-0.3474
0.6222	-1.1813	0.2091
-0.5604	0.9057	0.9743
-1.2561	1.1839	0.4874
0.2743	-0.5552	0.0004
-0.8387	0.2796	-0.6257
0.1352	-0.277	-0.3474
-0.4909	1.6013	0.7657
0.6222	0.9752	0.7657
0.2743	0.0709	0.6265
-0.9083	1.0448	1.7396
-0.4909	0.697	1.8787
-0.5604	0.0013	1.3917
-0.2822	-0.3465	0.9048
-0.2126	-1.1813	1.2526
0.8309	-1.1117	1.4613
-0.0039	0.3491	1.4613
-1.8126	1.5317	0.6961
-2.23	0.4187	-0.2083
-0.63	-0.1378	-0.0691
-0.4213	-0.0683	0.07
-1.6039	0.3491	0.1396
-0.9083	-0.4857	0.2091
-1.0474	-0.4161	0.7657
-1.0474	1.3926	0.9743
-0.0039	0.4187	0.8352
0.8309	-0.8335	0.4874
-2.1604	0.7665	0.1396
-2.5083	0.0013	0.0004
-0.3517	-0.4161	0.7657
-0.4213	0.21	0.8352
-0.9778	-0.1378	0.557
-1.3952	-0.2074	-0.2778
-1.117	-0.2074	0.4178
-0.2822	-0.4161	0.6265
-0.0039	1.7404	1.2526
-0.6996	1.4622	0.07
-0.2126	-0.0683	-0.9735
-2.0909	0.9057	-0.6952
-0.63	0.0709	-0.0691
-1.6039	-0.2074	-0.417
-0.63	-0.6943	0.4874
0.6222	-0.6943	1.67
-0.8387	0.7665	1.6004
-0.9083	-0.2074	0.3483
-1.0474	-0.5552	-0.4865
-0.9083	-0.4857	-0.5561
-1.3952	-0.4161	-0.4865
